
 7.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00    1.00   
 7.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 7.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00   
 7.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00   
 7.00    0.00    1.00    0.00    0.00    0.00    1.00    1.00    1.00   
 7.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00    1.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    1.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    1.00    1.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 8.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00    1.00   
 9.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 9.00    1.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   
 9.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 9.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 9.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 9.00    0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 9.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 9.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 9.00    1.00    0.00    0.00    0.00    1.00    0.00    1.00    0.00   
 9.00    1.00    0.00    0.00    0.00    1.00    0.00    1.00    0.00   
 9.00    1.00    0.00    0.00    0.00    1.00    0.00    1.00    0.00   
 9.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 9.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 9.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 9.00    1.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   
 9.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00    0.00   
 9.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 9.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 9.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    1.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    1.00   
 10.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    1.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 10.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    1.00   
 11.00   0.00    0.00    1.00    0.00    0.00    1.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    1.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    1.00    0.00    0.00    1.00    1.00    0.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    1.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    1.00   
 11.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    1.00   
 11.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 11.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   1.00    0.00    0.00    0.00    1.00    0.00    0.00    1.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    1.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    1.00    1.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    1.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    1.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    1.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 12.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 13.00   1.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 13.00   0.00    0.00    0.00    1.00    1.00    0.00    1.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 13.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00   
 14.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 14.00   1.00    0.00    0.00    0.00    0.00    0.00    1.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    1.00    0.00    0.00   
 14.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 14.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    1.00    0.00    1.00    0.00   
 14.00   1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 14.00   1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    1.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    1.00    1.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    1.00    1.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    1.00    0.00   
 14.00   0.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    1.00    1.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 15.00   0.00    0.00    1.00    0.00    1.00    0.00    1.00    0.00   
 15.00   0.00    1.00    0.00    0.00    0.00    1.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 15.00   0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    1.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00   
 15.00   1.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    1.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    1.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 15.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 16.00   0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   
 16.00   0.00    0.00    1.00    0.00    1.00    0.00    0.00    0.00   
 16.00   0.00    0.00    1.00    0.00    1.00    0.00    1.00    0.00   
 16.00   0.00    0.00    1.00    0.00    1.00    0.00    1.00    0.00   
