7701,93,0,0,.4990579,12.16278,
7871,89,0,0,.5691435,11.75544,
7871,91,0,0,.5883887,11.75544,
7871,92,0,0,.5956703,11.75544,
7871,93,0,0,.7892567,11.75544,
7912,89,1,0,.5489535,11.20582,4.717628
7912,91,0,0,.5403664,11.20582,
7912,92,0,1,.5554147,11.20582,
7912,93,0,1,.5350906,11.20582,
7982,89,0,0,.2077405,9.013567,
7982,91,0,0,.2663788,9.013567,
7982,92,0,0,.3234138,9.013567,
7982,93,0,0,.1337091,9.013567,
8028,89,1,1,.6926934,15.02621,2.691541
8028,91,1,1,.6992038,15.02621,3.620471
8028,92,1,1,.6552483,15.02621,2.872878
8028,93,1,1,.1778811,15.02621,5.686209
8227,89,1,0,.3574045,9.672564,5.358743
8227,91,1,0,.3780998,9.672564,4.813828
8227,92,1,0,.4971574,9.672564,4.530605
8227,93,1,0,.3537103,9.672564,5.18329
8359,89,1,0,.1725729,10.12663,4.417754
8359,91,1,0,.141823,10.12663,4.459663
8359,92,1,0,.1933102,10.12663,1.855247
8359,93,1,0,.1120957,10.12663,3.809926
8476,89,0,0,.576816,9.512074,
8476,91,0,0,.5397265,9.512074,
8476,92,0,0,.451703,9.512074,
8476,93,0,0,.3817773,9.512074,
8593,89,0,1,.425074,10.83,
8593,91,0,0,.3391546,10.83,
8593,92,0,1,.2578284,10.83,
8593,93,0,0,.255557,10.83,
8951,89,0,0,.5319863,8.190259,
8951,91,1,0,.4390211,8.190259,4.823495
8951,92,1,0,.4742382,8.190259,4.534226
8951,93,0,0,.4319862,8.190259,
9175,89,0,0,.013277,6.575076,
9175,91,0,0,.0673985,6.575076,
9175,92,0,0,.1277702,6.575076,
9175,93,0,0,.0890458,6.575076,
9215,89,1,0,.2764464,7.583662,3.400326
9215,91,0,0,.2432494,7.583662,
9215,92,0,0,.2471301,7.583662,
9215,93,0,0,.3808479,7.583662,
9246,89,0,0,.4665667,11.20602,
9246,91,0,0,.4712321,11.20602,
9246,92,0,0,.3977304,11.20602,
9246,93,0,0,.360239,11.20602,
9398,89,1,1,.6276565,10.33542,2.568515
9398,91,1,1,.5428998,10.33542,4.80938
9398,92,1,1,.5211479,10.33542,4.354254
9398,93,1,1,.5929303,10.33542,5.049748
9399,89,0,0,.2884417,9.680496,
9399,91,0,0,.2896282,9.680496,
9399,92,0,0,.3042215,9.680496,
9399,93,0,0,.2647564,9.680496,
9424,89,1,1,.536815,9.410197,4.603892
9424,91,1,1,.5238396,9.410197,4.626694
9424,92,1,1,.3960702,9.410197,4.986914
9424,93,1,1,.4466462,9.410197,4.411463
9687,89,0,0,.522708,7.203405,
9687,91,1,0,.2900517,7.203405,4.51785
9687,92,0,0,.3782354,7.203405,
9687,93,1,0,.4046199,7.203405,3.770677
10152,89,1,1,.6925614,12.94582,4.521904
10152,91,1,1,.6872421,12.94582,4.064259
10152,92,1,1,.6278678,12.94582,4.911351
10152,93,1,1,.5972213,12.94582,5.082109
10388,89,0,0,.6379833,6.548219,
10388,91,0,0,.6109866,6.548219,
10388,92,0,0,.051022,6.548219,
10388,93,0,0,.134553,6.548219,
10437,89,1,1,.8273194,10.36075,5.012174
10437,91,1,1,.7546204,10.36075,5.36955
10437,92,1,1,.7699913,10.36075,5.381367
10437,93,1,1,.7500966,10.36075,5.323602
10555,89,1,0,.5166728,10.58188,4.953043
10555,91,1,0,.5626207,10.58188,5.69301
10555,92,1,0,.5820231,10.58188,5.717971
10555,93,1,0,.5167367,10.58188,5.195322
10828,89,1,1,.9297995,10.38602,4.505668
10828,91,1,1,.8576565,10.38602,4.246749
10828,92,1,1,.9898716,10.38602,5.219378
10828,93,1,1,.7788938,10.38602,4.211738
10950,89,1,0,.5112241,10.86196,4.926209
10950,91,1,0,.4266185,10.86196,3.721572
10950,92,1,0,.4644008,10.86196,3.297812
10950,93,1,0,.5052928,10.86196,2.919273
11001,89,0,0,.6587864,11.55957,
11001,91,0,0,.6785897,11.55957,
11001,92,0,0,.6919598,11.55957,
11001,93,0,0,.6855404,11.55957,
11116,89,1,0,.262641,8.517193,3.370532
11116,91,1,1,.2148719,8.517193,3.237124
11116,92,1,1,.0287721,8.517193,4.577685
11116,93,0,0,.2225196,8.517193,
11117,89,0,0,.3235737,7.512618,
11117,91,0,0,.3983901,7.512618,
11117,92,0,0,.4972751,7.512618,
11117,93,0,0,.5613404,7.512618,
11385,89,1,0,.4153555,10.6575,5.395514
11385,91,1,0,.4525525,10.6575,5.453904
11385,92,1,0,.4476874,10.6575,5.469406
11385,93,1,0,.4772296,10.6575,5.537187
11390,89,0,0,.3348394,10.6211,
11390,91,0,0,.270112,10.6211,
11390,92,0,0,.2886171,10.6211,
11390,93,0,0,.328251,10.6211,
11637,89,1,1,.6077642,11.53071,4.446939
11637,91,1,0,.4320129,11.53071,4.376897
11637,92,1,0,.4808283,11.53071,4.200458
11637,93,1,0,.598812,11.53071,4.580038
11740,89,0,0,.3828484,10.81897,
11740,91,0,0,.2925773,10.81897,
11740,92,0,0,.454607,10.81897,
11740,93,0,0,.2172856,10.81897,
11865,89,1,0,.4603707,10.85122,5.075063
11865,91,1,0,.3677137,10.85122,4.686738
11865,92,1,0,.3870554,10.85122,4.014588
11865,93,1,0,.3995591,10.85122,4.240157
11965,89,1,1,.6722642,11.32435,3.946717
11965,91,1,1,.7256384,11.32435,4.618834
11965,92,1,1,.721558,11.32435,4.171247
11965,93,1,1,.7295735,11.32435,4.336085
11986,89,0,0,.4659758,5.768321,
11986,91,0,0,.2493856,5.768321,
11986,92,0,0,.3915445,5.768321,
11986,93,0,0,.3288113,5.768321,
12643,89,0,0,.4377463,9.083756,
12643,91,0,0,.1855607,9.083756,
12643,92,0,0,.4123957,9.083756,
12643,93,0,0,.2709686,9.083756,
12645,89,1,1,.3117552,9.904037,3.488035
12645,91,1,0,.3551459,9.904037,2.509596
12645,92,1,1,.2571271,9.904037,3.489101
12645,93,1,1,.3021179,9.904037,3.65472
12767,89,0,1,.5562117,10.25508,
12767,91,0,0,.4656839,10.25508,
12767,92,0,0,.3591701,10.25508,
12767,93,0,0,.3279039,10.25508,
13348,89,0,1,.5260078,11.44749,
13348,91,0,1,.4680176,11.44749,
13348,92,1,1,.5483206,11.44749,3.147831
13348,93,0,1,.674181,11.44749,
13442,89,0,0,.4310709,8.187038,
13442,91,0,0,.4783337,8.187038,
13442,92,0,0,.5033098,8.187038,
13442,93,0,0,.4724964,8.187038,
13710,89,0,0,.4344038,7.994574,
13710,91,0,0,.4255593,7.994574,
13710,92,0,0,.3686933,7.994574,
13710,93,0,0,.3456799,7.994574,
13983,89,0,0,.3998026,8.338086,
13983,91,0,0,.3560478,8.338086,
13983,92,0,0,.3686165,8.338086,
13983,93,0,0,.4156175,8.338086,
14089,89,1,0,.5510088,11.89295,4.454576
14089,91,1,0,.5639911,11.89295,4.017931
14089,92,1,0,.5340395,11.89295,4.760891
14089,93,1,0,.525793,11.89295,5.0966
14250,89,1,1,.7014713,11.48421,3.674177
14250,91,0,1,.8585528,11.48421,
14250,92,1,1,.8453792,11.48421,4.423755
14250,93,0,1,.8571067,11.48421,
14315,89,0,0,.3958266,8.738255,
14315,91,0,0,.3318625,8.738255,
14315,92,0,0,.2609811,8.738255,
14315,93,0,0,.3777805,8.738255,
14657,89,0,0,.396934,8.31801,
14657,91,0,0,.3702032,8.31801,
14657,92,0,0,.4980029,8.31801,
14657,93,0,0,.4743852,8.31801,
14704,89,0,0,.5643758,8.611775,
14704,91,0,0,.4166782,8.611775,
14704,92,0,0,.5481276,8.611775,
14704,93,0,0,.5267397,8.611775,
14863,89,1,1,.4659779,11.99105,4.210148
14863,91,1,1,.4417022,11.99105,4.20429
14863,92,1,1,.4711582,11.99105,4.627999
14863,93,1,0,.4439872,11.99105,3.912391
14908,89,0,0,.4905889,10.31147,
14908,91,0,0,.531971,10.31147,
14908,92,0,0,.5151127,10.31147,
14908,93,0,0,.5168381,10.31147,
14994,89,1,1,.7161075,14.63056,2.864458
14994,91,1,1,.7405525,14.63056,2.903278
14994,92,0,0,.5123746,14.63056,
14994,93,1,0,.5195201,14.63056,3.019578
15173,89,0,0,.5643082,10.57786,
15173,91,0,0,.3625192,10.57786,
15173,92,1,0,.4136682,10.57786,2.011211
15173,93,1,0,.4067659,10.57786,1.962313
15215,89,0,0,.149219,6.603944,
15215,91,0,0,-.0483722,6.603944,
15215,92,0,0,-.0331506,6.603944,
15215,93,0,0,.1256762,6.603944,
15662,89,0,0,.4564947,9.510959,
15662,91,0,0,.4556652,9.510959,
15662,92,0,0,.4560132,9.510959,
15662,93,0,0,.5058804,9.510959,
15663,89,0,0,.081877,8.348537,
15663,91,0,0,.1883449,8.348537,
15663,92,0,0,.2634624,8.348537,
15663,93,0,0,.2346572,8.348537,
15746,89,1,0,.5787498,9.656681,3.74664
15746,91,1,0,.5978889,9.656681,4.232338
15746,92,1,0,.4213761,9.656681,5.163558
15746,93,1,0,.4577192,9.656681,4.891229
15868,89,0,0,.1258771,8.732305,
15868,91,0,0,.2210057,8.732305,
15868,92,0,0,.3686999,8.732305,
15868,93,0,0,.2233814,8.732305,
16012,89,0,0,.0845436,8.685754,
16012,91,0,0,.123317,8.685754,
16012,92,0,0,.1159518,8.685754,
16012,93,0,0,-.0692618,8.685754,
16065,89,1,0,.6685242,10.58639,3.96201
16065,91,1,0,.648801,10.58639,4.736788
16065,92,0,0,.4246901,10.58639,
16065,93,0,0,.4839143,10.58639,
16211,89,0,0,.548053,11.08784,
16211,91,0,0,.4071566,11.08784,
16211,92,0,0,.4440719,11.08784,
16211,93,0,0,.458587,11.08784,
16221,89,0,0,.3590834,9.497522,
16221,91,0,0,.396788,9.497522,
16221,92,0,0,.39616,9.497522,
16221,93,0,0,.337495,9.497522,
16345,89,0,0,.2829777,8.587307,
16345,91,0,0,.4875263,8.587307,
16345,92,0,0,.4338404,8.587307,
16345,93,0,0,.4227854,8.587307,
16390,89,0,0,.3078237,9.194616,
16390,91,0,0,.2849321,9.194616,
16390,92,0,0,.3933302,9.194616,
16390,93,0,0,.328958,9.194616,
16490,89,0,0,.5754101,7.801198,
16490,91,1,0,.5111018,7.801198,4.321105
16490,92,0,0,.4541844,7.801198,
16490,93,0,0,.3886038,7.801198,
16513,89,0,0,.3467575,7.073597,
16513,91,0,0,.3265658,7.073597,
16513,92,0,0,.2675532,7.073597,
16513,93,0,0,.265439,7.073597,
16613,89,0,0,.2294911,8.633731,
16613,91,0,0,.0980663,8.633731,
16613,92,0,0,.1243432,8.633731,
16613,93,0,0,.0628045,8.633731,
16615,89,0,0,.0230946,9.887612,
16615,91,0,0,.1794402,9.887612,
16615,92,0,0,.158997,9.887612,
16615,93,0,0,.1663693,9.887612,
16664,89,1,0,.5312336,7.97543,2.225164
16664,91,0,0,.3923927,7.97543,
16664,92,0,0,.3330792,7.97543,
16664,93,0,0,.5159854,7.97543,
17113,89,1,0,.5738691,8.504875,2.940866
17113,91,1,0,.5551153,8.504875,3.070232
17113,92,1,0,.5030385,8.504875,3.637063
17113,93,1,0,.5252994,8.504875,3.349237
17117,89,0,0,.3204471,9.002577,
17117,91,0,0,.0919675,9.002577,
17117,92,0,0,.0553267,9.002577,
17117,93,0,0,-.0849152,9.002577,
17119,89,0,0,.2197193,9.561633,
17119,91,0,0,.1346828,9.561633,
17119,92,0,0,.1532752,9.561633,
17119,93,0,0,.0962044,9.561633,
17240,89,0,0,.4379569,10.39768,
17240,91,0,0,.4562773,10.39768,
17240,92,0,0,.4009231,10.39768,
17240,93,0,0,.4060858,10.39768,
17277,89,1,0,.6211768,7.932562,2.522676
17277,91,1,0,.9582066,7.932562,5.528315
17277,92,0,0,.3366391,7.932562,
17277,93,1,0,.4572662,7.932562,4.362925
17320,89,1,0,.494649,8.514282,4.968934
17320,91,0,0,.5463493,8.514282,
17320,92,0,0,.4997545,8.514282,
17320,93,0,0,.4741119,8.514282,
17500,89,1,1,.4544604,12.99486,4.125991
17500,91,1,1,.4392224,12.99486,4.155239
17500,92,1,1,.4430921,12.99486,3.350751
17500,93,1,1,.4469344,12.99486,3.845673
17665,89,1,0,.6212522,8.397409,5.020898
17665,91,1,0,.7031527,8.397409,4.560414
17665,92,1,0,.565863,8.397409,5.01649
17665,93,1,0,.6112494,8.397409,5.093863
17775,89,0,0,.4977338,10.60333,
17775,91,1,0,.5359693,10.60333,5.190266
17775,92,1,0,.5176322,10.60333,5.212818
17775,93,0,0,.5406496,10.60333,
17776,89,1,1,.5015321,11.0745,4.631938
17776,91,1,1,.6684375,11.0745,4.863239
17776,92,1,1,.5072556,11.0745,4.511022
17776,93,1,1,.7721466,11.0745,4.85955
18177,89,1,1,.7154765,10.61831,5.43286
18177,91,1,1,.5700159,10.61831,4.56387
18177,92,1,1,.5884417,10.61831,5.477859
18177,93,1,1,.7397704,10.61831,4.66482
18595,89,0,0,.7554253,10.5421,
18595,91,1,0,.6522143,10.5421,4.211542
18595,92,0,0,.7261149,10.5421,
18595,93,0,0,.7875661,10.5421,
18675,89,1,1,.5769118,10.61515,4.797582
18675,91,1,0,.5151777,10.61515,4.658423
18675,92,1,0,.439806,10.61515,4.809767
18675,93,1,0,.5878297,10.61515,4.582674
18721,89,1,1,.7724176,13.61354,4.222297
18721,91,1,1,.8089497,13.61354,4.913317
18721,92,1,1,.8011265,13.61354,4.803555
18721,93,1,1,.8316612,13.61354,4.908992
18781,89,1,0,.2828671,11.48561,3.114893
18781,91,0,0,.2883903,11.48561,
18781,92,0,0,.2663616,11.48561,
18781,93,0,0,.2255984,11.48561,
19022,89,0,0,.3372017,9.682653,
19022,91,1,0,.2954392,9.682653,4.99472
19022,92,0,0,.0174442,9.682653,
19022,93,0,0,.0463725,9.682653,
19044,89,1,0,.3826873,10.03372,4.756284
19044,91,1,0,.5237019,10.03372,4.663797
19044,92,1,0,.4758132,10.03372,4.477809
19044,93,1,0,.439767,10.03372,4.301278
19130,89,0,0,.4410176,10.68938,
19130,91,0,0,.4692563,10.68938,
19130,92,0,0,.4142848,10.68938,
19130,93,0,0,.2712879,10.68938,
19367,89,0,0,.5259258,7.130899,
19367,91,0,0,.5030519,7.130899,
19367,92,0,0,.5931556,7.130899,
19367,93,0,0,.6074481,7.130899,
19518,89,1,1,.4808836,10.91972,4.81349
19518,91,1,0,.6175526,10.91972,3.758542
19518,92,1,0,.5112339,10.91972,3.783726
19518,93,1,0,.5285205,10.91972,2.737559
19525,89,0,0,.3252808,11.24545,
19525,91,0,0,.3596323,11.24545,
19525,92,0,0,.3029064,11.24545,
19525,93,0,0,.3785645,11.24545,
19749,89,0,0,.4534696,9.720387,
19749,91,0,0,.3648065,9.720387,
19749,92,0,0,.4049346,9.720387,
19749,93,0,0,.3156277,9.720387,
19885,89,1,1,.6246985,10.71132,6.067723
19885,91,0,1,.1637491,10.71132,
19885,92,1,1,.6036316,10.71132,3.024288
19885,93,1,1,.5527822,10.71132,4.323244
19908,89,0,1,.4934701,9.544122,
19908,91,0,1,.4324372,9.544122,
19908,92,0,0,.3926854,9.544122,
19908,93,0,0,.3262216,9.544122,
19959,89,0,0,.4151653,10.01468,
19959,91,0,0,.4840787,10.01468,
19959,92,1,0,.50925,10.01468,2.84076
19959,93,0,0,.4823724,10.01468,
19998,89,0,0,.1228176,8.579562,
19998,91,0,0,.0763008,8.579562,
19998,92,0,0,-.0441281,8.579562,
19998,93,0,0,.0396551,8.579562,
20012,89,0,0,-.0847946,9.067624,
20012,91,0,0,-.0533962,9.067624,
20012,92,0,0,-.0503829,9.067624,
20012,93,0,0,.4016964,9.067624,
20507,89,0,0,.4994105,9.504635,
20507,91,0,0,.6050939,9.504635,
20507,92,0,0,.6235001,9.504635,
20507,93,0,0,.4771376,9.504635,
20676,89,1,0,.3990406,12.84855,4.783355
20676,91,1,1,.5072825,12.84855,4.505147
20676,92,1,1,.4659525,12.84855,4.689
20676,93,1,0,.5319101,12.84855,4.660777
20689,89,0,0,.1737001,8.310434,
20689,91,0,0,.20484,8.310434,
20689,92,0,0,.3129413,8.310434,
20689,93,0,0,.2734625,8.310434,
20844,89,0,0,.6282658,9.491066,
20844,91,0,0,.5280766,9.491066,
20844,92,0,0,.5626321,9.491066,
20844,93,1,0,.5342253,9.491066,1.489463
21072,89,0,0,.4731487,10.74943,
21072,91,0,0,.4816935,10.74943,
21072,92,0,0,.5334601,10.74943,
21072,93,0,0,.4434423,10.74943,
21101,89,0,0,.4906742,9.97426,
21101,91,1,0,.5710079,9.97426,4.352787
21101,92,1,0,.6017829,9.97426,2.526325
21101,93,1,0,.6191339,9.97426,4.037808
21113,89,0,0,.3900738,9.381305,
21113,91,0,0,.3281016,9.381305,
21113,92,0,0,.2180494,9.381305,
21113,93,0,0,.2620034,9.381305,
21125,89,1,0,.2307967,9.723763,4.23853
21125,91,0,0,.2062022,9.723763,
21125,92,1,0,.180138,9.723763,2.348425
21125,93,1,0,.2295356,9.723763,2.015604
21386,89,0,0,.3872709,10.67228,
21386,91,0,0,.2663515,10.67228,
21386,92,0,0,.3561335,10.67228,
21386,93,1,0,.3267042,10.67228,4.548259
